animal_type,intake_year,breed,Count of breed
Dog,2017,Bouv Flandres/Otterhound,1
Dog,2017,German Shepherd/Golden Retriever,1
Dog,2017,Belgian Malinois,1
Dog,2017,German Shepherd/Ibizan Hound,1
Dog,2017,Collie Smooth/Boxer,1
Dog,2017,Cairn Terrier/Miniature Schnauzer,1
Dog,2017,Collie Smooth/German Shepherd,1
Dog,2017,Basset Hound/Great Pyrenees,1
Dog,2017,Coton De Tulear Mix,1
Dog,2017,Canaan Dog/English Springer Spaniel,1
Dog,2017,Australian Kelpie/Pit Bull,1
Dog,2017,German Shepherd/Vizsla,1
Dog,2017,Basset Hound/Border Collie,1
Dog,2017,Bloodhound,1
Dog,2017,Boxer/Australian Cattle Dog,1
Dog,2017,Dachshund Longhair/Chihuahua Shorthair,1
Dog,2017,Basenji/Australian Cattle Dog,1
Dog,2017,Chihuahua Longhair/Miniature Poodle,1
Dog,2018,Pit Bull Mix,297
Dog,2018,Labrador Retriever Mix,278
Dog,2018,Chihuahua Shorthair Mix,201
Dog,2018,German Shepherd Mix,100
Dog,2018,Australian Cattle Dog Mix,63
Dog,2018,Border Collie Mix,31
Dog,2018,Staffordshire Mix,31
Dog,2018,Siberian Husky Mix,30
Dog,2018,Dachshund Mix,29
Dog,2018,Miniature Poodle Mix,27
Dog,2018,Cairn Terrier Mix,26
Dog,2018,Boxer Mix,25
Dog,2018,Yorkshire Terrier Mix,24
Dog,2018,German Shepherd,23
Dog,2018,Jack Russell Terrier Mix,23
Dog,2018,Great Pyrenees Mix,21
Dog,2018,Pointer Mix,21
Dog,2018,Rat Terrier Mix,21
Dog,2018,Australian Shepherd Mix,19
Dog,2018,Beagle Mix,19
Dog,2018,Chihuahua Longhair Mix,18
Dog,2018,Miniature Schnauzer Mix,18
Dog,2018,Plott Hound Mix,17
Dog,2018,Shih Tzu Mix,16
Dog,2018,Labrador Retriever,15
Dog,2018,Catahoula Mix,15
Dog,2018,American Bulldog Mix,15
Dog,2018,Anatol Shepherd Mix,13
Dog,2018,Boston Terrier Mix,10
Dog,2018,Border Terrier Mix,10
Dog,2018,American Pit Bull Terrier Mix,10
Dog,2018,Chihuahua Shorthair/Dachshund,9
Dog,2018,Rottweiler Mix,9
Dog,2018,Labrador Retriever/Pit Bull,9
Dog,2018,Golden Retriever/Labrador Retriever,9
Dog,2018,Norfolk Terrier Mix,8
Dog,2018,Great Dane Mix,8
Dog,2018,Black Mouth Cur Mix,8
Dog,2018,Alaskan Husky Mix,8
Dog,2018,Maltese Mix,8
Dog,2018,Mastiff Mix,7
Dog,2018,Black/Tan Hound Mix,7
Dog,2018,Boxer,6
Dog,2018,Dachshund Longhair Mix,6
Dog,2018,Siberian Husky,6
Dog,2018,Cocker Spaniel Mix,6
Dog,2018,Labrador Retriever/German Shepherd,6
Dog,2018,Dachshund/Chihuahua Shorthair,6
Dog,2018,Labrador Retriever/Weimaraner,5
Dog,2018,Greyhound Mix,5
Dog,2018,Miniature Pinscher Mix,5
Dog,2018,Dalmatian Mix,5
Dog,2018,Border Terrier,5
Dog,2018,Pit Bull/Labrador Retriever,5
Dog,2018,German Shepherd/Pit Bull,5
Dog,2018,Doberman Pinsch Mix,5
Dog,2018,Maltese,5
Dog,2018,Cardigan Welsh Corgi Mix,5
Dog,2018,Chihuahua Shorthair,5
Dog,2018,Pomeranian Mix,5
Dog,2018,Pug Mix,5
Dog,2018,Golden Retriever Mix,5
Dog,2018,Miniature Schnauzer,4
Dog,2018,Rottweiler,4
Dog,2018,Pekingese Mix,4
Dog,2018,Bull Terrier Mix,4
Dog,2018,Miniature Poodle,4
Dog,2018,Anatol Shepherd/Great Pyrenees,4
Dog,2018,Norwich Terrier Mix,4
Dog,2018,Jack Russell Terrier/Chihuahua Shorthair,4
Dog,2018,Bichon Frise Mix,4
Dog,2018,Labrador Retriever/Alaskan Husky,4
Dog,2018,Black/Tan Hound,4
Dog,2018,Labrador Retriever/Border Collie,4
Dog,2018,Shih Tzu,4
Dog,2018,Pit Bull/Australian Cattle Dog,3
Dog,2018,Great Pyrenees,3
Dog,2018,Queensland Heeler Mix,3
Dog,2018,Basset Hound Mix,3
Dog,2018,English Bulldog Mix,3
Dog,2018,Alaskan Husky,3
Dog,2018,Pointer/Labrador Retriever,3
Dog,2018,Border Collie/German Shepherd,3
Dog,2018,Redbone Hound Mix,3
Dog,2018,Labrador Retriever/Boxer,3
Dog,2018,Australian Cattle Dog/Labrador Retriever,3
Dog,2018,Scottish Terrier Mix,3
Dog,2018,Pit Bull,3
Dog,2018,Siberian Husky/German Shepherd,3
Dog,2018,German Shepherd/Black/Tan Hound,3
Dog,2018,Blue Lacy Mix,3
Dog,2018,Akita Mix,3
Dog,2018,Whippet Mix,3
Dog,2018,Black Mouth Cur/Labrador Retriever,3
Dog,2018,Manchester Terrier Mix,3
Dog,2018,German Shepherd/Labrador Retriever,3
Dog,2018,Chinese Sharpei,3
Dog,2018,Bulldog Mix,3
Dog,2018,Chow Chow Mix,3
Dog,2018,Beagle,3
Dog,2018,Soft Coated Wheaten Terrier Mix,3
Dog,2018,Labrador Retriever/Plott Hound,3
Dog,2018,Toy Poodle Mix,3
Dog,2018,Labrador Retriever/Siberian Husky,3
Dog,2018,Lhasa Apso Mix,3
Dog,2018,Border Collie,3
Dog,2018,Tibetan Terrier Mix,2
Dog,2018,Border Collie/Bernese Mountain Dog,2
Dog,2018,Border Collie/Australian Shepherd,2
Dog,2018,Australian Cattle Dog,2
Dog,2018,Catahoula/Whippet,2
Dog,2018,Chihuahua Shorthair/Catahoula,2
Dog,2018,Bull Terrier Miniature Mix,2
Dog,2018,Australian Cattle Dog/German Shepherd,2
Dog,2018,Pembroke Welsh Corgi/Chihuahua Shorthair,2
Dog,2018,Chihuahua Shorthair/Miniature Poodle,2
Dog,2018,Pug/Chihuahua Shorthair,2
Dog,2018,Chihuahua Shorthair/Pug,2
Dog,2018,St. Bernard Rough Coat/Boxer,2
Dog,2018,Chinese Sharpei Mix,2
Dog,2018,Beagle/Dachshund,2
Dog,2018,Collie Rough/Great Pyrenees,2
Dog,2018,Border Collie/Australian Cattle Dog,2
Dog,2018,Collie Smooth Mix,2
Dog,2018,Miniature Schnauzer/Yorkshire Terrier,2
Dog,2018,Collie Smooth/Boxer,2
Dog,2018,Pharaoh Hound Mix,2
Dog,2018,Australian Kelpie Mix,2
Dog,2018,Pug,2
Dog,2018,Dachshund/Labrador Retriever,2
Dog,2018,Catahoula/Labrador Retriever,2
Dog,2018,Dalmatian/Plott Hound,2
Dog,2018,Soft Coated Wheaten Terrier,2
Dog,2018,Australian Shepherd,2
Dog,2018,Standard Schnauzer,2
Dog,2018,English Bulldog,2
Dog,2018,Vizsla,2
Dog,2018,German Shepherd/Australian Cattle Dog,2
Dog,2018,Maltese/Yorkshire Terrier,2
Dog,2018,Border Collie/Whippet,2
Dog,2018,Miniature Pinscher/Chihuahua Shorthair,2
Dog,2018,German Shepherd/Nova Scotia Duck Tolling Retriever,2
Dog,2018,Miniature Poodle/Lhasa Apso,2
Dog,2018,German Shorthair Pointer Mix,2
Dog,2018,Beagle/Pug,2
Dog,2018,Glen Of Imaal Mix,2
Dog,2018,Cairn Terrier,2
Dog,2018,Golden Retriever,2
Dog,2018,Pharaoh Hound,2
Dog,2018,Great Pyrenees/Labrador Retriever,2
Dog,2018,Cardigan Welsh Corgi,2
Dog,2018,Irish Terrier Mix,2
Dog,2018,Pointer,2
Dog,2018,Jack Russell Terrier,2
Dog,2018,Black Mouth Cur/German Shepherd,2
Dog,2018,Labrador Retriever/Australian Cattle Dog,2
Dog,2018,Cardigan Welsh Corgi/Labrador Retriever,2
Dog,2018,Labrador Retriever/Australian Kelpie,2
Dog,2018,Shih Tzu/Miniature Poodle,2
Dog,2018,American Staffordshire Terrier Mix,2
Dog,2018,Smooth Fox Terrier Mix,2
Dog,2018,Boxer/Beagle,2
Dog,2018,Chesa Bay Retr Mix,2
Dog,2018,Labrador Retriever/Great Pyrenees,2
Dog,2018,Staffordshire,2
Dog,2018,Yorkshire Terrier/Miniature Poodle,2
Dog,2018,Standard Schnauzer Mix,2
Dog,2018,Boxer/Pit Bull,2
Dog,2018,Toy Fox Terrier Mix,2
Dog,2018,Labrador Retriever/Pointer,2
Dog,2018,West Highland Mix,2
Dog,2018,Labrador Retriever/Whippet,2
Dog,2018,Beagle/Labrador Retriever,2
Dog,2018,Australian Shepherd/Basset Hound,1
Dog,2018,Cardigan Welsh Corgi/Australian Kelpie,1
Dog,2018,Whippet/Labrador Retriever,1
Dog,2018,Australian Shepherd/Great Pyrenees,1
Dog,2018,Catahoula/Border Collie,1
Dog,2018,Akita/Border Collie,1
Dog,2018,Yorkshire Terrier/Shih Tzu,1
Dog,2018,Australian Shepherd/Plott Hound,1
Dog,2018,Pit Bull/Weimaraner,1
Dog,2018,Great Pyrenees/Dalmatian,1
Dog,2018,Cardigan Welsh Corgi/Miniature Schnauzer,1
Dog,2018,Great Pyrenees/German Shepherd,1
Dog,2018,German Shepherd/Chow Chow,1
Dog,2018,Chihuahua Shorthair/Pomeranian,1
Dog,2018,Staffordshire/Australian Cattle Dog,1
Dog,2018,Australian Terrier Mix,1
Dog,2018,Vizsla/Greyhound,1
Dog,2018,Harrier Mix,1
Dog,2018,Pit Bull/German Shepherd,1
Dog,2018,Havanese Mix,1
Dog,2018,Black Mouth Cur,1
Dog,2018,Collie Smooth/Australian Kelpie,1
Dog,2018,Pug/Beagle,1
Dog,2018,Italian Greyhound Mix,1
Dog,2018,Carolina Dog,1
Dog,2018,Akbash Mix,1
Dog,2018,Rottweiler/Staffordshire,1
Dog,2018,Basenji Mix,1
Dog,2018,Bloodhound/Labrador Retriever,1
Dog,2018,Boston Terrier,1
Dog,2018,Border Collie/Great Pyrenees,1
Dog,2018,Keeshond/Finnish Spitz,1
Dog,2018,Standard Schnauzer/German Shepherd,1
Dog,2018,American Staffordshire Terrier,1
Dog,2018,Treeing Tennesse Brindle Mix,1
Dog,2018,Basset Hound/Dachshund,1
Dog,2018,West Highland,1
Dog,2018,Boston Terrier/Chihuahua Shorthair,1
Dog,2018,Pit Bull/Bull Terrier,1
Dog,2018,Dachshund,1
Dog,2018,Pit Bull/Rat Terrier,1
Dog,2018,Dachshund Longhair,1
Dog,2018,Plott Hound/Labrador Retriever,1
Dog,2018,Chihuahua Shorthair/Rat Terrier,1
Dog,2018,Cardigan Welsh Corgi/American Staffordshire Terrier,1
Dog,2018,American Staffordshire Terrier/Rottweiler,1
Dog,2018,Chinese Sharpei/Rhod Ridgeback,1
Dog,2018,Labrador Retriever/Cardigan Welsh Corgi,1
Dog,2018,Chinese Sharpei/Rottweiler,1
Dog,2018,Dachshund Longhair/Tibetan Spaniel,1
Dog,2018,Rat Terrier/Dachshund,1
Dog,2018,Australian Kelpie/Border Collie,1
Dog,2018,Rhod Ridgeback,1
Dog,2018,Labrador Retriever/Greyhound,1
Dog,2018,Rottweiler/Plott Hound,1
Dog,2018,Dachshund Wirehair Mix,1
Dog,2018,Shetland Sheepdog,1
Dog,2018,Dachshund Wirehair/Chihuahua Shorthair,1
Dog,2018,American Foxhound Mix,1
Dog,2018,Dachshund/Beagle,1
Dog,2018,Chow Chow,1
Dog,2018,Labrador Retriever/Queensland Heeler,1
Dog,2018,German Shorthair Pointer,1
Dog,2018,Labrador Retriever/Rat Terrier,1
Dog,2018,German Wirehaired Pointer Mix,1
Dog,2018,Brittany,1
Dog,2018,Border Collie/Labrador Retriever,1
Dog,2018,Labrador Retriever/Staffordshire,1
Dog,2018,Tibetan Spaniel Mix,1
Dog,2018,Labrador Retriever/Standard Poodle,1
Dog,2018,Toy Poodle,1
Dog,2018,Beagle/Australian Cattle Dog,1
Dog,2018,Golden Retriever/Border Terrier,1
Dog,2018,Dachshund/Cardigan Welsh Corgi,1
Dog,2018,Weimaraner Mix,1
Dog,2018,Landseer Mix,1
Dog,2018,Chihuahua Longhair/Pomeranian,1
Dog,2018,Bruss Griffon Mix,1
Dog,2018,Great Dane,1
Dog,2018,Lhasa Apso/Miniature Poodle,1
Dog,2018,Pit Bull/Chow Chow,1
Dog,2018,Beagle/Catahoula,1
Dog,2018,Belgian Malinois Mix,1
Dog,2018,Australian Kelpie/Bull Terrier,1
Dog,2018,Pit Bull/Rottweiler,1
Dog,2018,Maltese/Miniature Poodle,1
Dog,2018,Alaskan Husky/German Shepherd,1
Dog,2018,Chihuahua Shorthair/Shih Tzu,1
Dog,2018,Australian Shepherd/Australian Cattle Dog,1
Dog,2018,Dachshund/Rat Terrier,1
Dog,2018,Pointer/Dalmatian,1
Dog,2018,Manchester Terrier/Basenji,1
Dog,2018,Pointer/Pit Bull,1
Dog,2018,Yorkshire Terrier,1
Dog,2018,Pomeranian/Beagle,1
Dog,2018,Blue Lacy/Chinese Sharpei,1
Dog,2018,German Shepherd/Australian Kelpie,1
Dog,2018,Yorkshire Terrier/Chihuahua Longhair,1
Dog,2018,German Shepherd/Black Mouth Cur,1
Dog,2018,Chihuahua Longhair/Rat Terrier,1
Dog,2018,Queensland Heeler/Cardigan Welsh Corgi,1
Dog,2018,Dachshund/Whippet,1
Dog,2018,Rat Terrier/Cardigan Welsh Corgi,1
Dog,2018,Australian Kelpie/Pit Bull,1
Dog,2018,Rat Terrier/Lhasa Apso,1
Dog,2018,Beagle/Pit Bull,1
Dog,2018,Redbone Hound/Rhod Ridgeback,1
Dog,2018,Miniature Poodle/Jack Russell Terrier,1
Dog,2018,Anatol Shepherd/German Shorthair Pointer,1
Dog,2018,Border Collie/German Shorthair Pointer,1
Dog,2018,Rottweiler/Australian Kelpie,1
Dog,2018,Miniature Poodle/Maltese,1
Dog,2018,Rottweiler/Siberian Husky,1
Dog,2018,Miniature Poodle/Yorkshire Terrier,1
Dog,2018,Catahoula/German Shepherd,1
Dog,2018,Dandie Dinmont Mix,1
Dog,2018,Shiba Inu Mix,1
Dog,2018,Chihuahua Shorthair/Australian Terrier,1
Dog,2018,American Bulldog/Pit Bull,1
Dog,2018,Miniature Schnauzer/Wire Hair Fox Terrier,1
Dog,2018,Black/Tan Hound/Beagle,1
Dog,2018,Doberman Pinsch/Labrador Retriever,1
Dog,2018,Siberian Husky/Australian Cattle Dog,1
Dog,2018,Neapolitan Mastiff Mix,1
Dog,2018,Silky Terrier Mix,1
Dog,2018,Beagle/Whippet,1
Dog,2018,German Shepherd/Pointer,1
Dog,2018,Norfolk Terrier/Pug,1
Dog,2018,Soft Coated Wheaten Terrier/Yorkshire Terrier,1
Dog,2018,Bullmastiff Mix,1
Dog,2018,St. Bernard Smooth Coat Mix,1
Dog,2018,Papillon,1
Dog,2018,American Eskimo Mix,1
Dog,2018,Parson Russell Terrier/Chihuahua Shorthair,1
Dog,2018,Standard Poodle/Labrador Retriever,1
Dog,2018,Patterdale Terr Mix,1
Dog,2018,Chihuahua Shorthair/Beagle,1
Dog,2018,Pbgv Mix,1
Dog,2018,Standard Schnauzer/Labrador Retriever,1
Dog,2018,Dutch Shepherd/Plott Hound,1
Dog,2018,Tibetan Spaniel/Chihuahua Longhair,1
Dog,2018,Pekingese/Pomeranian,1
Dog,2018,Airedale Terrier/Otterhound,1
Dog,2018,Pembroke Welsh Corgi Mix,1
Dog,2018,Chihuahua Longhair/Cairn Terrier,1
Dog,2018,Chinese Sharpei/Labrador Retriever,1
Dog,2018,Treeing Walker Coonhound Mix,1
Dog,2018,Border Collie/Miniature Pinscher,1
Dog,2018,Vizsla Mix,1
Dog,2018,English Foxhound Mix,1
Dog,2018,Vizsla/Labrador Retriever,1
Dog,2018,Anatol Shepherd,1
Dog,2018,Weimaraner/Labrador Retriever,1
Dog,2018,Bearded Collie Mix,1
Dog,2018,Australian Shepherd/Cardigan Welsh Corgi,1
Dog,2018,Pit Bull/Alaskan Husky,1
Dog,2018,Whippet/German Shepherd,1
Dog,2018,Finnish Spitz Mix,1
Dog,2018,Wire Hair Fox Terrier Mix,1
Dog,2018,Pit Bull/Basset Hound,1
Dog,2018,Pit Bull/Boston Terrier,1
Dog,2018,Yorkshire Terrier/Bruss Griffon,1
Dog,2018,Mastiff/Pit Bull,1
Dog,2018,Yorkshire Terrier/Dachshund,1
Dog,2018,Mexican Hairless Mix,1
Dog,2018,Beagle/Miniature Pinscher,1
Dog,2018,Alaskan Malamute Mix,1
Dog,2018,Golden Retriever/Beagle,1
